Location_ID,Business_Account_Number,Ownership_Name,DBA Name,Street_Address,City,State,Zip_Code,Business_Start_Date,Location Start Date,Mail_Address,Mail_City_State_Zip,Class Code,PBC Code
0454450-01-001,454450,ELTAWIL YAMEN,PALMYRA,700 HAIGHT ST,San Francisco,CA,94117,12/22/2010 12:00:00 AM,12/22/2010 12:00:00 AM,700 HAIGHT ST,SAN FRANCISCO CA 94117-0000,8,3079
0454502-01-001,454502,BERU SAMEER F,TARAVAL PIZZA,1115 TARAVAL ST,San Francisco,CA,94116,12/01/2010 12:00:00 AM,12/01/2010 12:00:00 AM,1115 TARAVAL ST,SAN FRANCISCO CA 94116-0000,8,3079
0454541-01-001,454541,CARNELIAN LLC,CARNELIAN,1 FERRY PLAZA PIER 2,San Francisco,CA,94111,12/03/2010 12:00:00 AM,12/03/2010 12:00:00 AM,"1 FERRY PLAZA, PIER 2",SAN FRANCISCO CA 94111-0000,8,5800
0454541-02-001,454541,CARNELIAN LLC,1 FERRY PLAZA,1 FERRY PZ,San Francisco,CA,94111,12/03/2010 12:00:00 AM,04/02/2012 12:00:00 AM,"1 FERRY PLAZA, PIER 2",SAN FRANCISCO CA 94111-0000,8,5800
0454577-01-001,454577,WE DRINK INC,THE WRECK ROOM,1390 CALIFORNIA ST,San Francisco,CA,94109,12/07/2010 12:00:00 AM,12/07/2010 12:00:00 AM,1390 CALIFORNIA ST,SAN FRANCISCO CA 94109-0000,8,5800
0454609-01-001,454609,BOURNE-RUIZ LUZ AURORA,NEW ALTERNATIVES,1600 GUERRERO ST,San Francisco,CA,94110,12/08/2010 12:00:00 AM,12/08/2010 12:00:00 AM,1600 GUERRERO ST,SAN FRANCISCO CA 94110-0000,8,3079
0454711-01-001,454711,COGG LLC,COGG LLC,1182 MAR KET ST 200,San Francisco,CA,94102,02/10/2004 12:00:00 AM,02/10/2004 12:00:00 AM,1182 MARKET ST #200,SAN FRANCISCO CA 94102-4916,8,5800
0454711-02-001,454711,COGG LLC,GOLDEN GATE THEATRE,1 TAYLOR ST,San Francisco,CA,94102,02/10/2004 12:00:00 AM,01/21/2005 12:00:00 AM,1182 MARKET ST #200,SAN FRANCISCO CA 94102-4916,8,5800
0454719-01-002,454719,AFTER OSHA LLC,AFTER OSHA LLC,432 SUTTER,San Francisco,CA,94108,12/07/2010 12:00:00 AM,11/11/2011 12:00:00 AM,432 SUTTER ST,SAN FRANCISCO CA 94108-3918,8,5812
0454750-01-001,454750,PISONI T M CHIAVINO S,RED'S JAVA HOUSE,PIER 30,San Francisco,CA,94105,11/01/2010 12:00:00 AM,11/01/2010 12:00:00 AM,30 PIER,SAN FRANCISCO CA 94105-0000,8,5812
0454765-01-001,454765,CABRERA JOSE R,RINCONCITO NICARAGUENSE,3161 24TH ST,San Francisco,CA,94110,12/01/2010 12:00:00 AM,12/01/2010 12:00:00 AM,3161 24TH ST,SAN FRANCISCO CA 94110-0000,8,3079
0454835-01-001,454835,J&R NAKAKI LLC,2G JAPANESE BRASSERIE,601 VAN NESS AVE F,San Francisco,CA,94102,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,471 40TH AVE,SAN FRANCISCO CA 94121-0000,8,5800
0454836-02-001,454836,T2J THAI RESTAURANT LLC,T2J THAI RESTAURANT,2065 POLK ST,San Francisco,CA,94109,12/16/2010 12:00:00 AM,05/01/2011 12:00:00 AM,567 PINE ST #201,SAN FRANCISCO CA 94108-3221,8,5812
0454856-01-001,454856,S F OCEANIC RESTAURANT,S F OCEANIC RESTAURANT,101 UTAH ST A,San Francisco,CA,94103,12/20/2010 12:00:00 AM,12/20/2010 12:00:00 AM,94 CLEARVIEW DR,DALY CITY CA 94015-0000,8,5800
0454871-02-001,454871,BECK & BLOOM LLC,WISE SONS DELICATESSEN,3150 24TH ST,San Francisco,CA,94110,12/25/2010 12:00:00 AM,01/10/2012 12:00:00 AM,PO BOX 40607,SAN FRANCISCO CA 94140-,8,5812
0454871-03-001,454871,BECK & BLOOM LLC,THE BAKERY,2590 MISSION ST,San Francisco,CA,94110,12/25/2010 12:00:00 AM,02/01/2013 12:00:00 AM,PO BOX 40607,SAN FRANCISCO CA 94140-,8,5812
0454871-04-001,454871,BECK & BLOOM LLC,WISE SONS AT THE JEWISH MUSEUM,736 MISSION ST,San Francisco,CA,94103,12/25/2010 12:00:00 AM,04/15/2013 12:00:00 AM,PO BOX 40607,SAN FRANCISCO CA 94140-,8,5812
0455053-01-001,455053,F & B FOOD ENTERPRISES INC,NAAN-N-CURRY,690 VAN NESS AVE,San Francisco,CA,94102,12/15/2010 12:00:00 AM,12/15/2010 12:00:00 AM,1100 WEST 11TH ST #D,TRACY CA 95376-0000,8,5800
0455090-01-001,455090,CHU SIO K,LITTLE WOK,2675 OCEAN AVE,San Francisco,CA,94132,01/15/2011 12:00:00 AM,01/15/2011 12:00:00 AM,2675 OCEAN AVE,SAN FRANCISCO CA 94132-0000,8,3079
0455103-01-001,455103,TRAN LIEN T,WESTERN DONUT #2,5101 MISSION ST,San Francisco,CA,94112,01/16/2011 12:00:00 AM,01/16/2011 12:00:00 AM,5101 MISSION ST,SAN FRANCISCO CA 94112-0000,8,3079
0455145-01-001,455145,CHEUNG DIANE J,37 DEGREE DESSERT CAFE,1155 TARAVAL ST,San Francisco,CA,94116,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,1155 TARAVAL ST,SAN FRANCISCO CA 94116-0000,8,3079
0455173-01-001,455173,LYS TRADING INC,HOUSE OF BANQUET,939 CLEMENT ST,San Francisco,CA,94118,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,939 CLEMENT ST,SAN FRANCISCO CA 94118-0000,8,5800
0455182-01-001,455182,W.A. SHEH INC,SAN SUN RESTAURANT,848 WASHINGTON ST,San Francisco,CA,94108,11/16/2010 12:00:00 AM,11/16/2010 12:00:00 AM,848 WASHINGTON ST,SAN FRANCISCO CA 94108-0000,8,5800
0455212-01-001,455212,MR PIZZA GEARY,MR PIZZA GEARY,3409 GEARY BLVD,San Francisco,CA,94118,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,3409 GEARY BOULEVARD,SAN FRANCISCO CA 94118-0000,8,5800
0455213-01-001,455213,BAZLAMIT WAFA M,BALADIE CAFE,337 KEARNY ST,San Francisco,CA,94108,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,337 KEARNY ST,SAN FRANCISCO CA 94108-0000,8,3079
0455223-01-001,455223,CHSP TRS SAN FRANCISCO LLC,LE MERIDIEN SAN FRANCISCO,333 BATTERY ST,San Francisco,CA,94111,12/15/2010 12:00:00 AM,12/15/2010 12:00:00 AM,333 BATTERY STREET,SAN FRANCISCO CA 94111-3230,8,5800
0455223-02-001,455223,CHSP TRS SAN FRANCISCO LLC,EMPLOYEE CAFETERIA,333 BATTERY ST,San Francisco,CA,94111,12/15/2010 12:00:00 AM,12/15/2010 12:00:00 AM,333 BATTERY STREET,SAN FRANCISCO CA 94111-3230,8,5800
0455223-03-001,455223,CHSP TRS SAN FRANCISCO LLC,LOBBY LOUNGE,333 BATTERY ST,San Francisco,CA,94111,12/15/2010 12:00:00 AM,12/15/2010 12:00:00 AM,333 BATTERY STREET,SAN FRANCISCO CA 94111-3230,8,5800
0455223-04-001,455223,CHSP TRS SAN FRANCISCO LLC,MAIN KITCHEN,333 BATTERY ST,San Francisco,CA,94111,12/15/2010 12:00:00 AM,12/15/2010 12:00:00 AM,333 BATTERY STREET,SAN FRANCISCO CA 94111-3230,8,5800
0455223-05-001,455223,CHSP TRS SAN FRANCISCO LLC,LE MERIDIEN SAN FRANCISCO,333 BATTERY ST,San Francisco,CA,94111,12/15/2010 12:00:00 AM,12/15/2010 12:00:00 AM,333 BATTERY STREET,SAN FRANCISCO CA 94111-3230,8,5800
0455223-06-001,455223,CHSP TRS SAN FRANCISCO LLC,PARK GRILL & RESTAURANT,333 BATTERY ST,San Francisco,CA,94111,12/15/2010 12:00:00 AM,12/15/2010 12:00:00 AM,333 BATTERY STREET,SAN FRANCISCO CA 94111-3230,8,5800
0455255-02-001,455255,DUNYA INC,DUNYA BISTRO,1609 POLK ST,San Francisco,CA,94109,08/02/2012 12:00:00 AM,08/02/2012 12:00:00 AM,1609 POLK ST,SAN FRANCISCO CA 94109-3614,8,5800
0455266-01-001,455266,NAPOLITANA INC,NIZARIO'S PIZZA #2,4077 18TH ST,San Francisco,CA,94114,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,4077 18TH ST,SAN FRANCISCO CA 94114-0000,8,5800
0455267-01-001,455267,NIZARIOS INC,NIZARIO'S PIZZA,3840 GEARY BL,San Francisco,CA,94118,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,3840 GEARY BL,SAN FRANCISCO CA 94118-0000,8,5800
0455279-02-001,455279,BELLABEAN INC,FUZIO UNIVERSAL BISTRO,1 EMBARCADERO CTR,San Francisco,CA,94111,12/13/2010 12:00:00 AM,12/13/2010 12:00:00 AM,P O BOX 3324,MODESTO CA 95353-3324,8,5800
0455293-01-001,455293,MISSION CHEESE LLC,MISSION CHEESE,736 VALENCIA ST,San Francisco,CA,94110,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,363 HERMANN ST,SAN FRANCISCO CA 94117-0000,8,5800
0455315-01-999,455315,CRAB CO LLC,SALITO'S,1200 BRIDGEWAY,SAUSALITO,CA,94965,01/04/2011 12:00:00 AM,01/04/2011 12:00:00 AM,420 COLUMBUS AVE,SAN FRANCISCO CA 94133-0000,8,5812
0455315-02-999,455315,CRAB CO LLC,SALITO'S CRAB HOUSE,1200 BRIDGEWAY,SAUSALITO,CA,94965,01/04/2011 12:00:00 AM,01/04/2011 12:00:00 AM,420 COLUMBUS AVE,SAN FRANCISCO CA 94133-0000,8,5812
0455315-03-999,455315,CRAB CO LLC,THE UGLY CRUST PIE COMPANY,1200 BRIDGEWAY,SAUSALITO,CA,94965,01/04/2011 12:00:00 AM,01/04/2011 12:00:00 AM,420 COLUMBUS AVE,SAN FRANCISCO CA 94133-0000,8,5812
0455315-04-999,455315,CRAB CO LLC,SF SOURDOUGH KETTLE BREAD,1200 BRIDGEWAY,SAUSALITO,CA,94965,01/04/2011 12:00:00 AM,01/04/2011 12:00:00 AM,420 COLUMBUS AVE,SAN FRANCISCO CA 94133-0000,8,5812
0455330-02-001,455330,KIM JENNIE J,AATO,1449 LOMBARD ST,San Francisco,CA,94123,03/15/2011 12:00:00 AM,03/15/2011 12:00:00 AM,673 38TH AVE,SAN FRANCISCO CA 94121-2617,8,3079
0455423-01-001,455423,"BOTEO,CARLOS A /BOTEO,MARTA L",MARTITA RESTAURANT,5278 MISSION ST,San Francisco,CA,94112,01/13/2011 12:00:00 AM,01/13/2011 12:00:00 AM,5278 MISSION ST,SAN FRANCISCO CA 94112-0000,8,5812
0455523-01-001,455523,RAGASANJOSE LUIS/AROLA EDUARDO,CAFE FIORE,3599 24TH ST,San Francisco,CA,94110,01/18/2011 12:00:00 AM,01/18/2011 12:00:00 AM,3599 24TH ST,SAN FRANCISCO CA 94110-0000,8,5812
0455523-02-001,455523,RAGASANJOSE LUIS/AROLA EDUARDO,LA VEINTICUATRO,3599 24TH ST,San Francisco,CA,94110,01/18/2011 12:00:00 AM,01/18/2011 12:00:00 AM,3599 24TH ST,SAN FRANCISCO CA 94110-0000,8,5812
0455526-01-001,455526,ASALAH CORPORATION,JJ FISH AND CHICKEN,5100 3RD ST,San Francisco,CA,94124,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,5100 3RD ST,SAN FRANCISCO CA 94124-0000,8,5800
0455670-01-001,455670,ROMA FAST FOODS INC,ROMA PIZZERIA,5099 MISSION ST,San Francisco,CA,94112,11/01/2010 12:00:00 AM,11/01/2010 12:00:00 AM,5099 MISSION ST,SAN FRANCISCO CA 94112-0000,8,5800
0455723-01-001,455723,O C HOUSE SF LLC,THE OLD CLAM HOUSE,299 BAYSHORE BLVD,San Francisco,CA,94124,02/10/2011 12:00:00 AM,02/10/2011 12:00:00 AM,420 COLUMBUS AVE,SAN FRANCISCO CA 94133-0000,8,5812
0455807-01-001,455807,1787 UNION LLC,BRICK YARD SF,1787 UNION ST,San Francisco,CA,94123,06/05/2010 12:00:00 AM,06/05/2010 12:00:00 AM,1787 UNION ST,SAN FRANCISCO CA 94123-4427,8,5812
0455807-02-001,455807,1787 UNION LLC,BACK YARD,2760 OCTAVIA ST,San Francisco,CA,94123,06/05/2010 12:00:00 AM,05/20/2011 12:00:00 AM,1787 UNION ST,SAN FRANCISCO CA 94123-4427,8,5812
0455811-01-001,455811,SNEAKYS BBQ LLC,SNEAKYS BBQ LLC,1760 MARKET ST,San Francisco,CA,94102,01/11/2011 12:00:00 AM,01/11/2011 12:00:00 AM,2937 24TH ST,SAN FRANCISCO CA 94110-,8,5812
0455820-02-001,455820,QIN JINGWEN/CHOI UN KUAN,SOUFFLES CAFE,1401 POWELL ST,San Francisco,CA,94109,08/02/2011 12:00:00 AM,08/02/2011 12:00:00 AM,1401 POWELL ST,SAN FRANCISCO CA 94133-,8,3079
0455829-01-001,455829,WING WINGS RSTRNT LWR HAIGHT,WING WINGS,422 HAIGHT ST,San Francisco,CA,94117,01/28/2011 12:00:00 AM,01/28/2011 12:00:00 AM,422 HAIGHT ST,SAN FRANCISCO CA 94117-0000,8,5812
0455887-01-001,455887,SPIRIT ADVENTURES,WISH,1539 FOLSOM ST,San Francisco,CA,94103,01/24/2011 12:00:00 AM,01/24/2011 12:00:00 AM,2320 FILBERT ST,SAN FRANCISCO CA 94123-0000,8,5800
0455903-01-001,455903,KRIKORIAN/DOONER/NEWBERGER,SF BRAZILIAN GRILL,376 CASTRO ST,San Francisco,CA,94114,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,339 FILLMORE ST APT 6,SAN FRANCISCO CA 94117-0000,8,5812
0455912-01-001,455912,AKAI SARU CORPORATION,AKAI SARU CORPORATION,3856 24TH ST,San Francisco,CA,94114,01/18/2011 12:00:00 AM,01/18/2011 12:00:00 AM,739 WASHINGTON ST #300,SAN FRANCISCO CA 94108-1334,8,5800
0455912-02-001,455912,AKAI SARU CORPORATION,SARU,3856 24TH ST,San Francisco,CA,94114,01/18/2011 12:00:00 AM,06/24/2011 12:00:00 AM,739 WASHINGTON ST #300,SAN FRANCISCO CA 94108-1334,8,5800
0455912-03-001,455912,AKAI SARU CORPORATION,SARU SUSHI BAR,3856 24TH ST,San Francisco,CA,94114,01/18/2011 12:00:00 AM,02/01/2012 12:00:00 AM,739 WASHINGTON ST #300,SAN FRANCISCO CA 94108-1334,8,5800
0455917-01-001,455917,GREENBURGERS LLC,GREENBURGER'S,518 HAIGHT ST,San Francisco,CA,94117,03/01/2011 12:00:00 AM,03/01/2011 12:00:00 AM,518 HAIGHT ST,SAN FRANCISCO CA 94117-0000,8,5812
0456035-01-001,456035,LOH JANICE J Y,IROHA RESTAURANT,1728 BUCHANAN ST 2ND FL,San Francisco,CA,94115,03/01/2011 12:00:00 AM,03/01/2011 12:00:00 AM,1728 BUCHANAN ST 2ND FL,SAN FRANCISCO CA 94115-0000,8,3079
0456037-01-001,456037,ESPERANZA NATALIE,LA QUINTA RESTAURANT,2425 MISSION ST,SAN FRANCISCO,CA,94110,02/03/2011 12:00:00 AM,02/03/2011 12:00:00 AM,2425 MISSION ST,SAN FRANCISCO CA 94110-0000,8,3079
0456082-01-001,456082,MD FOUNDATION,MARTIN DE PORRES HOUSE,225 POTRERO AVE,San Francisco,CA,94103,01/01/1995 12:00:00 AM,01/01/1995 12:00:00 AM,225 POTRERO AVE,SAN FRANCISCO CA 94103-0000,8,5800
0456104-01-001,456104,NGOV ELBERT,HAPPY DONUT,145 COLUMBUS AVE,San Francisco,CA,94133,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,145 COLUMBUS AVE,SAN FRANCISCO CA 94133-0000,8,3079
0456159-01-001,456159,BUN MEE LLC,BUN MEE,2015 FILLMORE ST,San Francisco,CA,94115,03/01/2011 12:00:00 AM,03/01/2011 12:00:00 AM,2015 FILLMORE ST,SAN FRANCISCO CA 94115-2708,8,5812
0456239-02-001,456239,MEERIYAGERD INC,THAI HOUSE 530,530 VALENCIA ST,San Francisco,CA,94110,04/01/2011 12:00:00 AM,12/07/2011 12:00:00 AM,2024 CASTRO ST,SAN FRANCISCO CA 94131-,8,5800
0456266-02-001,456266,WAYS & WINES INC,ETCETERA,1523 HYDE ST,San Francisco,CA,94109,02/10/2011 12:00:00 AM,02/10/2011 12:00:00 AM,795 VALENCIA ST,SAN FRANCISCO CA 94110-0000,8,5800
0456266-03-001,456266,WAYS & WINES INC,WINES ETCETERA,1523 HYDE ST,San Francisco,CA,94109,02/10/2011 12:00:00 AM,02/10/2011 12:00:00 AM,795 VALENCIA ST,SAN FRANCISCO CA 94110-0000,8,5800
0456266-04-001,456266,WAYS & WINES INC,ETCETERA WINE BAR,795 VALENCIA ST,San Francisco,CA,94110,02/10/2011 12:00:00 AM,11/17/2011 12:00:00 AM,795 VALENCIA ST,SAN FRANCISCO CA 94110-0000,8,5800
0456280-01-001,456280,LA ESQUINA LLC,PAPITO,317 CONNECTICUT ST,San Francisco,CA,94107,08/01/2010 12:00:00 AM,08/01/2010 12:00:00 AM,1401 - 18TH ST,SAN FRANCISCO CA 94107-0000,8,5812
0456409-03-001,456409,MASALA LLC,MASALA DOSA,1375 9TH AVE,San Francisco,CA,94122,02/01/2011 12:00:00 AM,06/22/2011 12:00:00 AM,1375 9TH AVE,SAN FRANCISCO CA 94122-2308,8,5812
0456449-01-001,456449,425 NORTH POINT ST SRVCS LLC,CAFE PESCATORE,2455 MASON ST,San Francisco,CA,94111,02/16/2011 12:00:00 AM,02/16/2011 12:00:00 AM,101 CALIFORNIA STREET SUITE 950,SAN FRANCISCO CA 94111-,8,5812
0456449-02-001,456449,425 NORTH POINT ST SRVCS LLC,PESCATORE RESTAURANT,2455 MASON ST,San Francisco,CA,94108,02/16/2011 12:00:00 AM,09/01/2013 12:00:00 AM,101 CALIFORNIA STREET SUITE 950,SAN FRANCISCO CA 94111-,8,5812
0456449-03-001,456449,425 NORTH POINT ST SRVCS LLC,PESCATORE,2455 MASON ST,San Francisco,CA,94108,02/16/2011 12:00:00 AM,09/01/2013 12:00:00 AM,101 CALIFORNIA STREET SUITE 950,SAN FRANCISCO CA 94111-,8,5812
0456492-02-001,456492,FOURTH FLOOR RESTAUR TWO LLC,CUPOLA,845 MARKET ST 400,San Francisco,CA,94103,02/19/2011 12:00:00 AM,02/19/2011 12:00:00 AM,1 MARKET STREET SUITE 347 SPEAR TOWER,SAN FRANCISCO CA 94105-0000,8,5800
0456570-01-001,456570,JAVA HOUSE LLC,JAVA HOUSE LLC,40 PIER,San Francisco,CA,94107,03/01/2011 12:00:00 AM,03/01/2011 12:00:00 AM,PIER 40 STE 3,SAN FRANCISCO CA 94107-0000,8,5812
0456659-01-001,456659,JSS RESTAURANT GROUP INC,ROAM ARTISAN BURGERS,1649 GREENWICH ST,San Francisco,CA,94123,06/01/2010 12:00:00 AM,06/01/2010 12:00:00 AM,1649 GREENWICH ST,SAN FRANCISCO CA 94123-3647,8,5800
0456664-01-001,456664,BREKKIE INC,DOSA,995 VALENCIA ST,San Francisco,CA,94110,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,995 VALENCIA ST,SAN FRANCISCO CA 94110-2320,8,5800
0456699-01-001,456699,LUMAT INC,LUMAT INC,1001 S VAN NESS AVE,San Francisco,CA,94110,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,1001 S VAN NESS AVE,SAN FRANCISCO CA 94110-2615,8,5800
0456699-02-001,456699,LUMAT INC,LIMON PERUVIAN ROTISSERIE,1001 S VAN NESS AVE,San Francisco,CA,94110,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,1001 S VAN NESS AVE,SAN FRANCISCO CA 94110-2615,8,5800
0456699-03-001,456699,LUMAT INC,INCA BLU,1001 S VAN NESS AVE,San Francisco,CA,94110,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,1001 S VAN NESS AVE,SAN FRANCISCO CA 94110-2615,8,5800
0456699-04-001,456699,LUMAT INC,INCA BLU BEVERAGE,1001 S VAN NESS AVE,San Francisco,CA,94110,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,1001 S VAN NESS AVE,SAN FRANCISCO CA 94110-2615,8,5800
0456699-05-001,456699,LUMAT INC,LIMON ROTISSERIE,5800 3RD ST 1004,San Francisco,CA,94124,02/01/2011 12:00:00 AM,10/01/2011 12:00:00 AM,1001 S VAN NESS AVE,SAN FRANCISCO CA 94110-2615,8,5800
0456702-01-001,456702,KATANA-YA SF LLC,KATANA-YA SF LLC,422 GEARY ST B,San Francisco,CA,94102,03/10/2011 12:00:00 AM,03/10/2011 12:00:00 AM,422 GEARY ST #B,SAN FRANCISCO CA 94102-0000,8,5800
0456707-02-001,456707,KHAN FAROOQ R,THE TURKEY FRY COMPANY,4108 MORAGA ST,San Francisco,CA,94122,02/22/2011 12:00:00 AM,03/24/2013 12:00:00 AM,4108 MORAGA ST,SAN FRANCISCO CA 94122-3930,8,3079
0456750-01-001,456750,CHOIHASUN CORPORATION,KAMAKURA JAPANESE RESTAURANT,333 MARKET ST,San Francisco,CA,94105,03/01/2011 12:00:00 AM,03/01/2011 12:00:00 AM,1160 EDDY ST C,SAN FRANCISCO CA 94109-,8,5800
0456864-01-001,456864,ATELIER 123 RESTAURANT LLC,ATELIER CRENN,3127 FILLMORE ST,San Francisco,CA,94123,01/21/2011 12:00:00 AM,01/21/2011 12:00:00 AM,"1795 Union Street, 3rd Floor",SAN FRANCISCO CA 94123-0000,8,5812
0456975-01-001,456975,JABER ESAM M,MELODY LOUNGE,3401 MISSION ST,San Francisco,CA,94110,03/07/2011 12:00:00 AM,03/07/2011 12:00:00 AM,3401 MISSION ST,SAN FRANCISCO CA 94110-5419,8,3079
0456995-01-001,456995,LA CICCIA INC,LA CICCIA,291 30TH ST,San Francisco,CA,94131,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,291 30TH ST,SAN FRANCISCO CA 94131-0000,8,5800
0457009-01-001,457009,YIU MICHAEL,THE BREW,2436 POLK ST,San Francisco,CA,94109,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,2436 POLK ST,SAN FRANCISCO CA 94109-0000,8,3079
0457032-01-001,457032,MERCER RESTAURANT GROUP LLC,AQ RESTAURANT & BAR,1085 MISSION ST,San Francisco,CA,94103,03/01/2011 12:00:00 AM,03/01/2011 12:00:00 AM,461 2ND ST #201,SAN FRANCISCO CA 94107-1498,8,5800
0457043-01-001,457043,PINCH YOURSELF DESSERTS LLC,PINCH YOURSELF DESSERTS LLC,763 CAYUGA AVE,San Francisco,CA,94112,02/15/2011 12:00:00 AM,02/15/2011 12:00:00 AM,763 CAYUGA AVE,SAN FRANCISCO CA 94112-2507,8,5812
0457076-01-001,457076,RUSNAK JOSEPH/PETRANEK MARTIN,PETRUS GASTRO,1862 DIVISADERO ST,San Francisco,CA,94115,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,1862 DIVISADERO ST,SAN FRANCISCO CA 94115-0000,8,5812
0457104-01-001,457104,FUNKY FUN LLC,CHAMBERS EAT + DRINK,601 EDDY ST,San Francisco,CA,94102,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,601 EDDY ST,SAN FRANCISCO CA 94102-0000,8,5812
0457122-01-001,457122,BEST KATHERINE K,LA BELLE CREPE,2165 UNION ST,San Francisco,CA,94123,03/09/2011 12:00:00 AM,03/09/2011 12:00:00 AM,2165 UNION ST,SAN FRANCISCO CA 94123-4003,8,3079
0457147-01-001,457147,ASLAM'S RASOI INC,ASLAM'S RASOI INC,1037 VALENCIA ST,San Francisco,CA,94110,12/27/2010 12:00:00 AM,12/27/2010 12:00:00 AM,1037 VALENCIA ST,SAN FRANCISCO CA 94110-2405,8,5800
0457170-01-001,457170,LIU ZHI FENG/KUANG YONG MING,DAILY RESTAURANT,5820 MISSION ST,San Francisco,CA,94112,03/01/2011 12:00:00 AM,03/01/2011 12:00:00 AM,5820 MISSION ST,SAN FRANCISCO CA 94112-4018,8,5812
0457190-01-001,457190,FUSION COURT INC,BAMBOO ASIA,41 MONTGOMERY ST,San Francisco,CA,94101,03/11/2011 12:00:00 AM,03/11/2011 12:00:00 AM,580 CALIFORNIA ST 1600 SUITE,SAN FRANCISCO CA 94104-1037,8,5800
0457190-02-001,457190,FUSION COURT INC,BAMBOO JAPAN,41 MONTGOMERY ST,San Francisco,CA,94101,03/11/2011 12:00:00 AM,03/11/2011 12:00:00 AM,580 CALIFORNIA ST 1600 SUITE,SAN FRANCISCO CA 94104-1037,8,5800
0457190-03-001,457190,FUSION COURT INC,BAMBOO INDIA,41 MONTGOMERY ST,San Francisco,CA,94101,03/11/2011 12:00:00 AM,03/11/2011 12:00:00 AM,580 CALIFORNIA ST 1600 SUITE,SAN FRANCISCO CA 94104-1037,8,5800
0457190-04-001,457190,FUSION COURT INC,BAMBOO VIETNAM,41 MONTGOMERY ST,San Francisco,CA,94101,03/11/2011 12:00:00 AM,03/11/2011 12:00:00 AM,580 CALIFORNIA ST 1600 SUITE,SAN FRANCISCO CA 94104-1037,8,5800
0457199-01-001,457199,K&M FOODS INTERNATIONAL INC,SPICES II K&M RESTAURANT,291 6TH AVE,San Francisco,CA,94118,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,291 6TH AVE,SAN FRANCISCO CA 94118-2311,8,5800
0457200-01-001,457200,SPICY SPIRIT INC,SPICES SPIRIT RESTAURANT,294 8TH AVE,San Francisco,CA,94118,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,294 8TH AVE,SAN FRANCISCO CA 94118-2205,8,5800
0457222-01-001,457222,ABOUTRABI F ABOUFARAJ N,ANGEL CAFE AND DELI,700 GEARY ST,San Francisco,CA,94109,03/11/2011 12:00:00 AM,03/11/2011 12:00:00 AM,700 GEARY ST,SAN FRANCISCO CA 94109-7302,8,5812
0457248-01-001,457248,CHEN ZHAOPING,NEW COUNTRY SKY,3321 STEINER ST,San Francisco,CA,94116,03/15/2011 12:00:00 AM,03/15/2011 12:00:00 AM,3321 STEINER ST,SAN FRANCISCO CA 94123-2706,8,3079
0457267-01-001,457267,SWIRKY JAWAD MARIA H,THE FOGLIFTER CAFE,1901 OCEAN AVE,San Francisco,CA,94112,03/15/2011 12:00:00 AM,03/15/2011 12:00:00 AM,145 DORADO TERRACE,SAN FRANCISCO CA 94112-1740,8,3079
0457331-01-001,457331,HYN GROUP INC,YELLOW SUBMARINE,503 IRVING ST,San Francisco,CA,94122,03/14/2011 12:00:00 AM,03/14/2011 12:00:00 AM,124 LAURELWOOD DR,NOVATO CA 94949-8428,8,5800
0457369-01-001,457369,TIV SOKHON,JOHNS BURGER,1114 MARKET ST,San Francisco,CA,94102,03/15/2011 12:00:00 AM,03/15/2011 12:00:00 AM,815 MEADOW VIEW DR,RICHMOND CA 94806-6108,8,3079
0457373-01-001,457373,HONG SOON K,SORABOL,845 MARKET ST FE3,San Francisco,CA,94103,03/17/2011 12:00:00 AM,03/17/2011 12:00:00 AM,1550 STANLEY DOLLAR DR APT 4B,WALNUT CREEK CA 94595-0000,8,3079
0457373-01-002,457373,HONG SOON K,SORABOL,3251 20TH AVE,San Francisco,CA,94132,03/17/2011 12:00:00 AM,03/17/2011 12:00:00 AM,1550 STANLEY DOLLAR DR APT 4B,WALNUT CREEK CA 94595-0000,8,3079
